,itemID,title,price,itemDetail,itemLink
10,568987664233,USB行车记录仪安卓导航专用带ADAS电子狗前后双录夜视高清记录仪,100.00 - 280.00,主镜头光圈: F2.0品牌: 路宝剑型号: U301套餐: 官方标配安装类型: 专车专用影像分辨率: 1080p拍照像素: 1200万摄像像素: 1200万画面视角: 170°运行内存: 1GB镜头数量: 双镜头颜色分类: 单录裸机 单录裸机+8G卡 单录裸机+16G卡 单录裸机+32G卡 双录裸机 双录裸机+8G卡 双录裸机+16G卡 双录裸机+32G卡屏幕尺寸: 不带屏幕功能: 夜视加强 循环录像 微光夜视加强 画面畸形修正 GPS定位 倒车影像 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 疲劳驾驶提醒 轨道偏移预警 限速标志提醒 前后录像 前后双镜头,https://item.taobao.com/item.htm?id=568987664233
11,561525602790,360行车记录仪 二代美猴王J511 高清夜视 停车监控 ADAS辅助驾驶,818.00 - 1318.00,CCC证书编号: 主镜头光圈: F2.0品牌: 360型号: J511套餐: 官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七 套餐八安装类型: 迷你机影像分辨率: 1080p拍照像素: 300万摄像像素: 200万画面视角: 165°运行内存: 无镜头数量: 单镜头颜色分类: 黑色屏幕尺寸: 3.0英寸功能: 夜视补光 循环录像 WIFI 停车监控 前车车距侦测 蓝牙 轨道偏移预警,https://item.taobao.com/item.htm?id=561525602790
12,571591542201,魅畅中控台流媒体后视镜行车导航记录仪智能夜视ADAS电子狗一体机,3980.00,主镜头光圈: F1.8品牌: 魅畅型号: A8屏幕尺寸: 8英寸影像分辨率: 1080p拍照像素: 1600万摄像像素: 600万及以上操作系统: 阿里YunOS核心数: 八核心镜头数量: 前后双镜头颜色分类: ADAS+手机投屏+32G储存卡+包安装内存容量: 2GB功能: GPS定位 GPS导航 WIFI 上网 倒车影像 停车监控 前车车距侦测 变道辅助 固定测速 开灯提醒 支持蓝牙 流动测速 画面畸形修正 碰撞感应 语音声控 轨道偏移预警 限速标志提醒 GPS 倒车可视摄像 预警系统 来电显示 蓝牙 FM发射 3D地图地图类型: 高德,https://item.taobao.com/item.htm?id=571591542201
13,562451513433,USB接口行车记录仪摄像头安卓导航大屏供电ADAS高清夜视前后双录,48.00 - 199.00,CCC证书编号: 主镜头光圈: F2.0品牌: VLT/威路特型号: V9套餐: 官方标配安装类型: 迷你机影像分辨率: 1080p拍照像素: 1200万摄像像素: 500万画面视角: 170°运行内存: 256MB镜头数量: 单镜头颜色分类: 官方标配 720P普清 套餐一 720P普清（16G卡） 套餐二 1080P高清带夜视 套餐三 1080P高清夜视（16G卡） 套餐四 1080P高清带夜视 套餐五 1080P高清夜视（16G卡） 套餐六 前后双路（16G卡） 备注 买车后装安卓导航才能使用屏幕尺寸: 9.88英寸功能: 循环录像,https://item.taobao.com/item.htm?id=562451513433
14,565912686216,10寸全屏流媒体智能云镜双镜头后视镜行车记录仪胎压4G全网通ADAS,250.00 - 8299.00,主镜头光圈: F1.8品牌: 捷波型号: F14，F16，F18屏幕尺寸: 9.88英寸影像分辨率: 1296P拍照像素: 1800万及以上摄像像素: 600万及以上操作系统: 安卓系统核心数: 八核心镜头数量: 前后双镜头颜色分类: F14全套 F14   胎压选配 F14胎压选配 F16全套 F16  胎压选配 F16胎压选配 F18全套 F18   胎压选配 F18胎压选配内存容量: 无功能: GPS定位 GPS导航 WIFI 上网 倒车影像 停车监控 前车碰撞预警 前车车距侦测 变道辅助 固定测速 支持蓝牙 流动测速 画面畸形修正 碰撞感应 胎压监测 行人防撞预警 语音声控 轨道偏移预警 限速标志提醒 GPS 倒车可视摄像 预警系统 来电显示 倒车雷达 蓝牙 FM发射 3D地图地图类型: 高德,https://item.taobao.com/item.htm?id=565912686216
15,560645638920,无屏幕高清USB安卓导航通用ADAS驾驶辅助行车记录仪隐藏式子弹头,125.00 - 185.00,主镜头光圈: F2.0品牌: 原厂型号: 105套餐: 官方标配 套餐一 套餐二安装类型: 迷你机影像分辨率: 720p拍照像素: 800万摄像像素: 800万画面视角: 160°运行内存: 1GB镜头数量: 单镜头颜色分类: 黑色屏幕尺寸: 不带屏幕功能: 夜视加强 循环录像 微光夜视加强 前车碰撞预警 前车车距侦测 变道辅助 轨道偏移预警上网/语音套餐: 无流量语音套餐,https://item.taobao.com/item.htm?id=560645638920
16,566254586207,usb行车记录仪 1080p高清星光夜视安卓大屏导航专用带adas电子狗,189.00 - 308.00,主镜头光圈: F1.8品牌: 车绅士型号: S-21套餐: 官方标配安装类型: 迷你影像分辨率: 1080p拍照像素: 1200万摄像像素: 800万画面视角: 170°运行内存: 1GB镜头数量: 单镜头颜色分类: 星光夜视不带卡 星光夜视+8G卡 星光夜视+16G卡 星光夜视+32G卡屏幕尺寸: 不带屏幕功能: 夜视加强 循环录像 微光夜视加强 前车起步提醒 前车车距侦测 固定测速 轨道偏移预警 限速标志提醒上网/语音套餐: 无流量语音套餐,https://item.taobao.com/item.htm?id=566254586207
17,561798366666,凌度HS710a行车记录仪高清夜视智能云镜ADAS导航电子狗双镜头蓝牙,1378.00 - 2480.00,"CCC证书编号: 产品名称: 凌度 HS710A主镜头光圈: F2.0品牌: 凌度型号: HS710A套餐: 套餐三 套餐四 套餐五 套餐六 套餐七 套餐八安装类型: 后视镜影像分辨率: 1080p拍照像素: 1200万摄像像素: 500万画面视角: 170°运行内存: 1GB镜头数量: 双镜头颜色分类: 黑色屏幕尺寸: 8英寸功能: 夜视加强 夜视补光 循环录像 微信查车，智能声控，微信接人，违章查询，FM发射， 微光夜视加强 画面畸形修正 GPS定位 GPS导航 WIFI 上网 倒车影像 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 固定测速 碰撞感应 蓝牙 轨道偏移预警 限速标志提醒 前后录像 前后双镜头 智能声控,微信接人,FM发射",https://item.taobao.com/item.htm?id=561798366666
18,572104625658,安卓系统大屏通用王usb行车记录仪高清微光夜视ADAS电子狗一体机,240.00 - 580.00,主镜头光圈: F2.2品牌: 指上飞型号: A03套餐: 套餐一安装类型: 专车专用影像分辨率: 1080p拍照像素: 1200万摄像像素: 1200万画面视角: 170°运行内存: 2GB镜头数量: 单镜头颜色分类: USB通用王 双录+32G卡 USB通用王单录 不配卡 USB通用王单录 配32G卡 USB通用王 双录 不配卡 USB通用王单录 配16G卡 USB通用王 双录+16G卡屏幕尺寸: 不带屏幕功能: 夜视加强 循环录像 微光夜视加强 画面畸形修正 移动侦测 停车监控 固定测速 碰撞感应 行人防撞预警 轨道偏移预警,https://item.taobao.com/item.htm?id=572104625658
19,563540476428,usb接口行车记录仪安卓导航大屏机专用摄像头高清夜视adas双镜头,59.00 - 220.00,CCC证书编号: 主镜头光圈: F1.8品牌: VLT/威路特型号: Z12套餐: 官方标配安装类型: 迷你影像分辨率: 1080p拍照像素: 100万摄像像素: 1200万画面视角: 156°运行内存: 128MB镜头数量: 单镜头颜色分类: 官方标配 黑色迷你 套餐一 黑色迷你 (16G卡) 套餐二 迷你合金 套餐三 迷你合金(16G卡) 套餐四 硬气合金 套餐五 硬气合金(16G卡) 套餐六 前后双路(16G卡)屏幕尺寸: 不带屏幕功能: WIFI 停车监控 前车碰撞预警 前车起步提醒 行人防撞预警,https://item.taobao.com/item.htm?id=563540476428
20,564445275974,10寸全屏流媒体ADAS智能后视镜行车记录仪双镜头高清夜视测速一体,698.00 - 858.00,"CCC证书编号: 主镜头光圈: F2.0品牌: 麦哲龙型号: V9-1套餐: 官方标配 套餐一 套餐二 套餐三安装类型: 后视镜影像分辨率: 1080p拍照像素: 1200万摄像像素: 1200万画面视角: 170°运行内存: 1GB镜头数量: 双镜头颜色分类: 黑色屏幕尺寸: 10英寸功能: 夜视加强 夜视补光 循环录像 微信查车，智能声控，微信接人，违章查询，FM发射， 微光夜视加强 GPS定位 GPS导航 WIFI 倒车影像 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 固定测速 流动测速 短视频分享 碰撞感应 蓝牙 轨道偏移预警 前后录像 前后双镜头 智能声控,微信接人,FM发射",https://item.taobao.com/item.htm?id=564445275974
21,557389717131,10寸全屏流媒体智能云镜 双镜头后视镜行车记录仪 4G全网通 ADAS,1300.00 - 1480.00,"CCC证书编号: 主镜头光圈: F2.0品牌: 麦哲龙型号: T10套餐: 官方标配 套餐一 套餐二安装类型: 后视镜影像分辨率: 1080p拍照像素: 1200万摄像像素: 1200万画面视角: 170°运行内存: 2GB镜头数量: 双镜头颜色分类: 黑色屏幕尺寸: 9.36英寸功能: 夜视加强 夜视补光 循环录像 微信查车，智能声控，微信接人，违章查询，FM发射， 微光夜视加强 移动侦测 GPS定位 GPS导航 WIFI 上网 倒车影像 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 固定测速 流动测速 碰撞感应 蓝牙 轨道偏移预警 前后录像 前后双镜头 智能声控,微信接人,FM发射",https://item.taobao.com/item.htm?id=557389717131
22,570479440384,专车专用10寸屏流媒体智能云后视镜高清夜视ADAS行车记录仪一体机,1050.00 - 1230.00,"CCC证书编号: 主镜头光圈: F2.0品牌: 麦哲龙型号: T10套餐: 官方标配 套餐一 套餐二安装类型: 专车专用影像分辨率: 1080p拍照像素: 1200万摄像像素: 1200万画面视角: 170°运行内存: 2GB镜头数量: 双镜头颜色分类: 其它颜色屏幕尺寸: 9.88英寸功能: 夜视加强 夜视补光 循环录像 微信查车，智能声控，微信接人，违章查询，FM发射， 微光夜视加强 GPS定位 GPS导航 WIFI 上网 倒车影像 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 固定测速 开灯提醒 流动测速 疲劳驾驶提醒 短视频分享 蓝牙 行人防撞预警 轨道偏移预警 限速标志提醒 前后录像 前后双镜头 智能声控,微信接人,FM发射上网/语音套餐: 无流量语音套餐",https://item.taobao.com/item.htm?id=570479440384
23,554900391638,云电子狗车载安卓大屏导航专用带ADAS高清夜视隐藏USB行车记录仪,100.00 - 220.00,主镜头光圈: F2.0品牌: 天天录型号: U301套餐: 官方标配安装类型: 迷你机影像分辨率: 1080p拍照像素: 800万摄像像素: 800万画面视角: 140°运行内存: 512MB镜头数量: 单镜头颜色分类: 高清款不含卡 超清夜视1080P不含卡屏幕尺寸: 不带屏幕功能: 夜视加强 循环录像 画面畸形修正 GPS定位 前车碰撞预警 前车起步提醒 前车车距侦测 固定测速 轨道偏移预警,https://item.taobao.com/item.htm?id=554900391638
24,566953407543,智能云镜流媒体声控导航ADAS行车记录仪后视镜高清倒车影像一体机,3600.00 - 3740.00,主镜头光圈: F2.0品牌: other/其他型号: AIO屏幕尺寸: 8英寸影像分辨率: 1080p拍照像素: 1200万摄像像素: 600万及以上操作系统: 安卓系统核心数: 四核心镜头数量: 前后双镜头颜色分类: （黑色）请备注车型号年份 （金色）请备注汽车款式 黑色（包安装） 金色（包安装）内存容量: 2GB功能: GPS定位 GPS导航 WIFI 上网 倒车影像 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 固定测速 开灯提醒 支持蓝牙 流动测速 画面畸形修正 疲劳驾驶提醒 碰撞感应 胎压监测 行人防撞预警 语音声控 轨道偏移预警 限速标志提醒 GPS 倒车可视摄像 预警系统 来电显示 倒车雷达 蓝牙 3D地图地图类型: 高德,https://item.taobao.com/item.htm?id=566953407543
25,571431937804,新款全屏智能云后视镜导航流媒体行车记录仪双镜头ADAS电子狗胎压,270.00 - 8299.00,"主镜头光圈: F1.8品牌: 捷波型号: F16,F18屏幕尺寸: 9.88英寸影像分辨率: 1296P拍照像素: 1800万及以上摄像像素: 600万及以上操作系统: 安卓系统核心数: 八核心镜头数量: 前后双镜头颜色分类: F16全套 F16 胎压选配 F16胎压选配 F18全套 F18 胎压选配 F18胎压选配内存容量: 无功能: GPS定位 GPS导航 WIFI 上网 倒车影像 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 固定测速 支持蓝牙 流动测速 画面畸形修正 碰撞感应 胎压监测 行人防撞预警 语音声控 限速标志提醒 GPS 倒车可视摄像 预警系统 来电显示 蓝牙 FM发射 3D地图地图类型: 高德",https://item.taobao.com/item.htm?id=571431937804
26,560209308873,新款安卓中控导航USB行车记录仪高清夜视摄像头adas电子狗360度,49.00 - 98.00,主镜头光圈: F1.8品牌: 多克士型号: D25套餐: 官方标配安装类型: 迷你影像分辨率: 720p拍照像素: 300万摄像像素: 500万画面视角: 155°运行内存: 1GB镜头数量: 单镜头颜色分类: 星光夜视高清版标配（无卡） 大广角高清版标配（无卡） 迷你高清版标配（无卡）屏幕尺寸: 不带屏幕功能: 夜视加强 夜视补光 循环录像 微光夜视加强 前车碰撞预警 前车起步提醒 变道辅助 固定测速 轨道偏移预警 限速标志提醒,https://item.taobao.com/item.htm?id=560209308873
27,566812271543,新款凌度单镜头行车记录仪1440P安霸A12高清夜视广角ADAS停车监控,298.00 - 388.00,CCC证书编号: 主镜头光圈: F2.0品牌: 凌度型号: 凌度HS998套餐: 官方标配 套餐一 套餐二安装类型: 后视镜影像分辨率: 1440P拍照像素: 1400万摄像像素: 500万画面视角: 178°运行内存: 1GB镜头数量: 单镜头颜色分类: 黑色屏幕尺寸: 5英寸功能: 夜视加强 夜视补光 循环录像 画面畸形修正 移动侦测 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 开灯提醒 碰撞感应 轨道偏移预警 消除错误码 车牌水印,https://item.taobao.com/item.htm?id=566812271543
28,560750273499,安卓系统USB行车记录仪ADAS辅助预警功能轨道偏移提醒前车距显示,239.00 - 339.00,主镜头光圈: F2.0品牌: 易路先锋型号: 19688套餐: 官方标配 套餐一 套餐二 套餐三安装类型: 迷你机影像分辨率: 1080p拍照像素: 1300万摄像像素: 1200万画面视角: 170°运行内存: 1GB镜头数量: 单镜头颜色分类: USB高清记录仪【ADAS+电子狗】屏幕尺寸: 不带屏幕功能: 夜视加强 循环录像 微光夜视加强 画面畸形修正 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 疲劳驾驶提醒 行人防撞预警 轨道偏移预警,https://item.taobao.com/item.htm?id=560750273499
29,556348445825,星光夜视1080P安卓USB前后双录记录仪ADAS行车辅助预警画中画新品,238.00 - 278.00,主镜头光圈: F2.0品牌: 易路先锋型号: A8套餐: 官方标配安装类型: 中控式影像分辨率: 1080p拍照像素: 800万摄像像素: 1200万画面视角: 170°运行内存: 2GB镜头数量: 单镜头颜色分类: ADAS预警记录仪（无卡） ADAS预警记录仪（16G卡） USB画中画记录仪（无卡） USB画中画记录仪（16G卡） USB前后双录记录仪（无卡） USB前后双录记录仪（16G卡）屏幕尺寸: 不带屏幕功能: 夜视加强 移动侦测 GPS定位 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 碰撞感应 行人防撞预警 轨道偏移预警 前后录像 前后双镜头,https://item.taobao.com/item.htm?id=556348445825
30,566098788792,10寸4G专车专用流媒体高清夜视行车记录仪ADAS导航电子狗云后视镜,1250.00 - 1430.00,"CCC证书编号: 主镜头光圈: F2.0品牌: Weigav/为佳型号: Z10S套餐: 官方标配 套餐一 套餐二安装类型: 专车专用影像分辨率: 1080p拍照像素: 1600万摄像像素: 1200万画面视角: 170°运行内存: 2GB镜头数量: 双镜头颜色分类: 黑色屏幕尺寸: 9.88英寸功能: 夜视加强 夜视补光 循环录像 微信查车，智能声控，微信接人，违章查询，FM发射， 微光夜视加强 画面畸形修正 移动侦测 GPS定位 GPS导航 WIFI 上网 倒车影像 停车监控 前车碰撞预警 前车车距侦测 变道辅助 固定测速 流动测速 疲劳驾驶提醒 短视频分享 碰撞感应 蓝牙 行人防撞预警 轨道偏移预警 限速标志提醒 手势感应拍照 消除错误码 车牌水印 前后录像 前后双镜头 智能声控,微信接人,FM发射",https://item.taobao.com/item.htm?id=566098788792
31,567927751814,智能安卓大屏专用隐藏式usb行车记录仪 停车监控记录仪ADAS电子狗,259.00 - 359.00,主镜头光圈: F2.0品牌: 中性型号: 1688套餐: 官方标配 套餐一 套餐二 套餐三安装类型: 中控式影像分辨率: 1080p拍照像素: 1200万摄像像素: 1200万画面视角: 170°运行内存: 1GB镜头数量: 单镜头颜色分类: 星光夜视USB记录仪【缩时录影】屏幕尺寸: 不带屏幕功能: 夜视加强 循环录像 微光夜视加强 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 固定测速 轨道偏移预警 限速标志提醒,https://item.taobao.com/item.htm?id=567927751814
32,563839483640,adas usb行车记录仪摄像头连接车载导航usb摄像头安卓 大屏机专用,88.00 - 158.00,主镜头光圈: F2.0品牌: lichi型号: 001套餐: 官方标配安装类型: 迷你机影像分辨率: 1080p拍照像素: 1200万摄像像素: 1200万画面视角: 170°运行内存: 1GB镜头数量: 单镜头颜色分类: 标配+32G卡 标配+16G卡 标配无卡屏幕尺寸: 不带屏幕功能: 前车车距侦测 变道辅助 轨道偏移预警,https://item.taobao.com/item.htm?id=563839483640
33,566689346522,安卓usb行车记录仪摄像头ADAS预警系统星光夜视高清1080P前后双录,45.00 - 198.00,CCC证书编号: 主镜头光圈: F2.0品牌: VLT/威路特型号: V9套餐: 官方标配安装类型: 迷你机影像分辨率: 1080p拍照像素: 1300摄像像素: 1200万画面视角: 156°运行内存: 无镜头数量: 双镜头颜色分类: 官方标配 子弹头USB记录仪 套餐一 子弹头USB记录仪加16G卡 套餐二 合金USB记录仪 套餐三 合金USB记录仪加16G卡 套餐四 合金高配USB记录仪 套餐五 高配USB记录仪加16G卡 套餐六 迷你前后双路加16G卡 注意 买车后装的安卓导航才能用屏幕尺寸: 不带屏幕功能: 夜视加强 夜视补光 循环录像 微光夜视加强 倒车影像 前车起步提醒 前车车距侦测 变道辅助 固定测速 行人防撞预警 轨道偏移预警 限速标志提醒 前后录像 前后双镜头,https://item.taobao.com/item.htm?id=566689346522
34,36630170792,高清夜视 大屏安卓导航行车预警adas 电子狗 供4s usb行车记录仪,45.00 - 140.00,主镜头光圈: F2.0品牌: 御车E号型号: SA套餐: 官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七安装类型: 迷你机影像分辨率: 720p拍照像素: 100万摄像像素: 100万画面视角: 155°运行内存: 2GB镜头数量: 单镜头颜色分类: 黑色屏幕尺寸: 不带屏幕功能: 夜视加强 循环录像 微光夜视加强 画面畸形修正 移动侦测 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 固定测速 疲劳驾驶提醒 短视频分享 碰撞感应 轨道偏移预警 限速标志提醒 消除错误码,https://item.taobao.com/item.htm?id=36630170792
35,561105002109,USB大屏安卓行车记录仪 隐藏夜视高清ADAS电子狗 主供4s 前后双录,71.00 - 218.00,主镜头光圈: F2.0品牌: 御车E号型号: YCS-1套餐: 官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七 套餐八安装类型: 专车专用影像分辨率: 720p拍照像素: 100万摄像像素: 100万画面视角: 168°运行内存: 2GB镜头数量: 双镜头颜色分类: 黑色屏幕尺寸: 不带屏幕功能: 夜视加强 循环录像 微光夜视加强 画面畸形修正 GPS定位 倒车影像 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 固定测速 流动测速 疲劳驾驶提醒 短视频分享 轨道偏移预警 限速标志提醒 消除错误码 前后录像 前后双镜头,https://item.taobao.com/item.htm?id=561105002109
